#layer  Play  Plev
1355  521.9  522.8
1356  520.2  521.1
1357  518.5  519.4
1358  516.8  517.6
1359  515.1  515.9
1360  513.4  514.2
1361  511.7  512.5
1362  510.0  510.8
1363  508.3  509.1
1364  506.6  507.4
1365  504.9  505.8
1366  503.3  504.1
1367  501.6  502.4
1368  499.9  500.7
1369  1011.5  1013.0
1370  1008.6  1010.1
1371  1005.7  1007.2
1372  1002.9  1004.3
1373  1000.0  1001.4
1374  997.1  998.5
1375  994.2  995.7
1376  991.4  992.8
1377  988.5  990.0
1378  985.7  987.1
1379  982.9  984.3
1380  980.0  981.4
1381  977.2  978.6
1382  974.4  975.8
1383  971.6  973.0
1384  968.8  970.2
1385  966.0  967.4
1386  963.2  964.6
1387  960.4  961.8
1388  957.6  959.0
1389  954.8  956.2
1390  952.0  953.4
1391  949.3  950.7
1392  946.5  947.9
1393  943.8  945.1
1394  941.0  942.4
1395  938.3  939.6
1396  935.5  936.9
1397  932.8  934.2
1398  930.1  931.4
1399  927.4  928.7
1400  924.7  926.0
1401  922.0  923.3
1402  919.3  920.6
1403  916.6  917.9
1404  913.9  915.2
1405  911.2  912.5
1406  908.5  909.9
1407  905.9  907.2
1408  903.2  904.5
1409  900.5  901.9
1410  897.9  899.2
1411  895.2  896.6
1412  892.6  893.9
1413  890.0  891.3
1414  887.4  888.7
1415  884.7  886.0
1416  882.1  883.4
1417  879.5  880.8
1418  876.9  878.2
1419  874.3  875.6
1420  871.7  873.0
1421  869.1  870.4
1422  866.6  867.8
1423  864.0  865.3
1424  861.4  862.7
1425  858.9  860.1
1426  856.3  857.6
1427  853.7  855.0
1428  851.2  852.5
1429  848.7  849.9
1430  846.1  847.4
1431  843.6  844.9
1432  841.1  842.3
1433  838.6  839.8
1434  836.1  837.3
1435  833.6  834.8
1436  831.1  832.3
1437  828.6  829.8
1438  826.1  827.3
1439  823.6  824.8
1440  821.1  822.4
1441  818.7  819.9
1442  816.2  817.4
1443  813.7  815.0
1444  811.3  812.5
1445  808.8  810.1
1446  806.4  807.6
1447  804.0  805.2
1448  801.5  802.7
1449  799.1  800.3
1450  796.7  797.9
1451  794.3  795.5
1452  791.9  793.1
1453  789.5  790.7
1454  787.1  788.3
1455  784.7  785.9
1456  782.3  783.5
1457  779.9  781.1
1458  777.5  778.7
1459  775.2  776.4
1460  772.8  774.0
1461  770.4  771.6
1462  768.1  769.3
1463  765.7  766.9
1464  763.4  764.6
1465  761.1  762.2
1466  758.7  759.9
1467  756.4  757.6
1468  754.1  755.3
1469  751.8  752.9
1470  749.5  750.6
1471  747.2  748.3
1472  744.9  746.0
1473  742.6  743.7
1474  740.3  741.4
1475  738.0  739.2
1476  735.7  736.9
1477  733.5  734.6
1478  731.2  732.3
1479  728.9  730.1
1480  726.7  727.8
1481  724.4  725.6
1482  722.2  723.3
1483  720.0  721.1
1484  717.7  718.8
1485  715.5  716.6
1486  713.3  714.4
1487  711.1  712.2
1488  708.8  709.9
1489  706.6  707.7
1490  704.4  705.5
1491  702.2  703.3
1492  700.0  701.1
1493  697.9  698.9
1494  695.7  696.8
1495  693.5  694.6
1496  691.3  692.4
1497  689.2  690.2
1498  687.0  688.1
1499  684.8  685.9
1500  682.7  683.8
1501  680.5  681.6
1502  678.4  679.5
1503  676.3  677.3
1504  674.1  675.2
1505  672.0  673.1
1506  669.9  671.0
1507  667.8  668.8
1508  665.7  666.7
1509  663.6  664.6
1510  661.5  662.5
1511  659.4  660.4
1512  657.3  658.3
1513  655.2  656.2
1514  653.1  654.2
1515  651.1  652.1
1516  649.0  650.0
1517  646.9  648.0
1518  644.9  645.9
1519  642.8  643.8
1520  640.8  641.8
1521  638.7  639.7
1522  636.7  637.7
1523  634.6  635.7
1524  632.6  633.6
1525  630.6  631.6
1526  628.6  629.6
1527  626.6  627.6
1528  624.5  625.5
1529  622.5  623.5
1530  620.5  621.5
1531  618.5  619.5
1532  616.6  617.6
1533  614.6  615.6
1534  612.6  613.6
1535  610.6  611.6
1536  608.6  609.6
1537  606.7  607.7
1538  604.7  605.7
1539  602.8  603.7
1540  600.8  601.8
1541  598.9  599.8
1542  596.9  597.9
1543  595.0  596.0
1544  593.1  594.0
1545  591.1  592.1
1546  589.2  590.2
1547  587.3  588.3
1548  585.4  586.4
1549  583.5  584.5
1550  581.6  582.6
1551  579.7  580.7
1552  577.8  578.8
1553  575.9  576.9
1554  574.1  575.0
1555  572.2  573.1
1556  570.3  571.3
1557  568.5  569.4
1558  566.6  567.6
1559  564.8  565.7
1560  562.9  563.9
1561  561.1  562.0
1562  559.3  560.2
1563  557.4  558.3
1564  555.6  556.5
1565  553.8  554.7
1566  552.0  552.9
1567  550.2  551.1
1568  548.4  549.3
1569  546.6  547.5
1570  544.8  545.7
1571  543.0  543.9
1572  541.2  542.1
1573  539.4  540.3
1574  537.7  538.5
1575  535.9  536.8
1576  534.1  535.0
1577  532.4  533.3
1578  530.6  531.5
1579  528.9  529.7
1580  527.1  528.0
1581  525.4  526.3
1582  523.7  524.5
1583  521.9  522.8
1584  520.2  521.1
1585  518.5  519.4
1586  516.8  517.6
1587  515.1  515.9
1588  513.4  514.2
1589  511.7  512.5
1590  510.0  510.8
1591  508.3  509.1
1592  506.6  507.4
1593  504.9  505.8
1594  503.3  504.1
1595  501.6  502.4
1596  499.9  500.7
1597  1011.5  1013.0
1598  1008.6  1010.1
1599  1005.7  1007.2
1600  1002.9  1004.3
1601  1000.0  1001.4
1602  997.1  998.5
1603  994.2  995.7
1604  991.4  992.8
1605  988.5  990.0
1606  985.7  987.1
1607  982.9  984.3
1608  980.0  981.4
1609  977.2  978.6
1610  974.4  975.8
1611  971.6  973.0
1612  968.8  970.2
1613  966.0  967.4
1614  963.2  964.6
1615  960.4  961.8
1616  957.6  959.0
1617  954.8  956.2
1618  952.0  953.4
1619  949.3  950.7
1620  946.5  947.9
1621  943.8  945.1
1622  941.0  942.4
1623  938.3  939.6
1624  935.5  936.9
1625  932.8  934.2
1626  930.1  931.4
1627  927.4  928.7
1628  924.7  926.0
1629  922.0  923.3
1630  919.3  920.6
1631  916.6  917.9
1632  913.9  915.2
1633  911.2  912.5
1634  908.5  909.9
1635  905.9  907.2
1636  903.2  904.5
1637  900.5  901.9
1638  897.9  899.2
1639  895.2  896.6
1640  892.6  893.9
1641  890.0  891.3
1642  887.4  888.7
1643  884.7  886.0
1644  882.1  883.4
1645  879.5  880.8
1646  876.9  878.2
1647  874.3  875.6
1648  871.7  873.0
1649  869.1  870.4
1650  866.6  867.8
1651  864.0  865.3
1652  861.4  862.7
1653  858.9  860.1
1654  856.3  857.6
1655  853.7  855.0
1656  851.2  852.5
1657  848.7  849.9
1658  846.1  847.4
1659  843.6  844.9
1660  841.1  842.3
1661  838.6  839.8
1662  836.1  837.3
1663  833.6  834.8
1664  831.1  832.3
1665  828.6  829.8
1666  826.1  827.3
1667  823.6  824.8
1668  821.1  822.4
1669  818.7  819.9
1670  816.2  817.4
1671  813.7  815.0
1672  811.3  812.5
1673  808.8  810.1
1674  806.4  807.6
1675  804.0  805.2
1676  801.5  802.7
1677  799.1  800.3
1678  796.7  797.9
1679  794.3  795.5
1680  791.9  793.1
1681  789.5  790.7
1682  787.1  788.3
1683  784.7  785.9
1684  782.3  783.5
1685  779.9  781.1
1686  777.5  778.7
1687  775.2  776.4
1688  772.8  774.0
1689  770.4  771.6
1690  768.1  769.3
1691  765.7  766.9
1692  763.4  764.6
1693  761.1  762.2
1694  758.7  759.9
1695  756.4  757.6
1696  754.1  755.3
1697  751.8  752.9
1698  749.5  750.6
1699  747.2  748.3
1700  744.9  746.0
1701  742.6  743.7
1702  740.3  741.4
1703  738.0  739.2
1704  735.7  736.9
1705  733.5  734.6
1706  731.2  732.3
1707  728.9  730.1
1708  726.7  727.8
1709  724.4  725.6
1710  722.2  723.3
1711  720.0  721.1
1712  717.7  718.8
1713  715.5  716.6
1714  713.3  714.4
1715  711.0  712.2
1716  708.8  709.9
1717  706.6  707.7
1718  704.4  705.5
1719  702.2  703.3
1720  700.0  701.1
1721  697.9  698.9
1722  695.7  696.8
1723  693.5  694.6
1724  691.3  692.4
1725  689.2  690.2
1726  687.0  688.1
1727  684.8  685.9
1728  682.7  683.8
1729  680.5  681.6
1730  678.4  679.5
1731  676.3  677.3
1732  674.1  675.2
1733  672.0  673.1
1734  669.9  671.0
1735  667.8  668.8
1736  665.7  666.7
1737  663.6  664.6
1738  661.5  662.5
1739  659.4  660.4
1740  657.3  658.3
1741  655.2  656.2
1742  653.1  654.2
1743  651.1  652.1
1744  649.0  650.0
1745  646.9  648.0
1746  644.9  645.9
1747  642.8  643.8
1748  640.8  641.8
1749  638.7  639.7
1750  636.7  637.7
1751  634.6  635.7
1752  632.6  633.6
1753  630.6  631.6
1754  628.6  629.6
1755  626.6  627.6
1756  624.5  625.5
1757  622.5  623.5
1758  620.5  621.5
1759  618.5  619.5
1760  616.6  617.5
1761  614.6  615.6
1762  612.6  613.6
1763  610.6  611.6
1764  608.6  609.6
1765  606.7  607.7
1766  604.7  605.7
1767  602.8  603.7
1768  600.8  601.8
1769  598.9  599.8
1770  596.9  597.9
1771  595.0  596.0
1772  593.1  594.0
1773  591.1  592.1
1774  589.2  590.2
1775  587.3  588.3
1776  585.4  586.4
1777  583.5  584.5
1778  581.6  582.6
1779  579.7  580.7
1780  577.8  578.8
1781  575.9  576.9
1782  574.1  575.0
1783  572.2  573.1
1784  570.3  571.3
1785  568.5  569.4
1786  566.6  567.6
1787  564.8  565.7
1788  562.9  563.9
1789  561.1  562.0
1790  559.3  560.2
1791  557.4  558.3
1792  555.6  556.5
1793  553.8  554.7
1794  552.0  552.9
1795  550.2  551.1
1796  548.4  549.3
1797  546.6  547.5
1798  544.8  545.7
1799  543.0  543.9
1800  541.2  542.1
1801  539.4  540.3
1802  537.7  538.5
1803  535.9  536.8
1804  534.1  535.0
1805  532.4  533.2
1806  530.6  531.5
1807  528.9  529.7
1808  527.1  528.0
1809  525.4  526.3
1810  523.7  524.5
1811  521.9  522.8
1812  520.2  521.1
1813  518.5  519.4
1814  516.8  517.6
1815  515.1  515.9
1816  513.4  514.2
1817  511.7  512.5
1818  510.0  510.8
1819  508.3  509.1
1820  506.6  507.4
1821  504.9  505.8
1822  503.3  504.1
1823  501.6  502.4
1824  499.9  500.7
1825  1011.5  1013.0
1826  1008.6  1010.1
1827  1005.7  1007.2
1828  1002.9  1004.3
1829  1000.0  1001.4
1830  997.1  998.5
1831  994.2  995.7
1832  991.4  992.8
1833  988.5  990.0
1834  985.7  987.1
1835  982.9  984.3
1836  980.0  981.4
1837  977.2  978.6
1838  974.4  975.8
1839  971.6  973.0
1840  968.8  970.2
1841  966.0  967.4
1842  963.2  964.6
1843  960.4  961.8
1844  957.6  959.0
1845  954.8  956.2
1846  952.0  953.4
1847  949.3  950.7
1848  946.5  947.9
1849  943.8  945.1
1850  941.0  942.4
1851  938.3  939.6
1852  935.5  936.9
1853  932.8  934.2
1854  930.1  931.4
1855  927.4  928.7
1856  924.7  926.0
1857  922.0  923.3
1858  919.3  920.6
1859  916.6  917.9
1860  913.9  915.2
1861  911.2  912.5
1862  908.5  909.9
1863  905.9  907.2
1864  903.2  904.5
1865  900.5  901.9
1866  897.9  899.2
1867  895.2  896.6
1868  892.6  893.9
1869  890.0  891.3
1870  887.4  888.7
1871  884.7  886.0
1872  882.1  883.4
1873  879.5  880.8
1874  876.9  878.2
1875  874.3  875.6
1876  871.7  873.0
1877  869.1  870.4
1878  866.6  867.8
1879  864.0  865.3
1880  861.4  862.7
1881  858.9  860.1
1882  856.3  857.6
1883  853.7  855.0
1884  851.2  852.5
1885  848.7  849.9
1886  846.1  847.4
1887  843.6  844.9
1888  841.1  842.3
1889  838.6  839.8
1890  836.1  837.3
1891  833.6  834.8
1892  831.1  832.3
1893  828.6  829.8
1894  826.1  827.3
1895  823.6  824.8
1896  821.1  822.4
1897  818.7  819.9
1898  816.2  817.4
1899  813.7  815.0
1900  811.3  812.5
1901  808.8  810.1
1902  806.4  807.6
1903  804.0  805.2
1904  801.5  802.7
1905  799.1  800.3
1906  796.7  797.9
1907  794.3  795.5
1908  791.9  793.1
1909  789.5  790.7
1910  787.1  788.3
1911  784.7  785.9
1912  782.3  783.5
1913  779.9  781.1
1914  777.5  778.7
1915  775.2  776.4
1916  772.8  774.0
1917  770.4  771.6
1918  768.1  769.3
1919  765.7  766.9
1920  763.4  764.6
1921  761.1  762.2
1922  758.7  759.9
1923  756.4  757.6
1924  754.1  755.3
1925  751.8  752.9
1926  749.5  750.6
1927  747.2  748.3
1928  744.9  746.0
1929  742.6  743.7
1930  740.3  741.4
1931  738.0  739.2
1932  735.7  736.9
1933  733.5  734.6
1934  731.2  732.3
1935  728.9  730.1
1936  726.7  727.8
1937  724.4  725.6
1938  722.2  723.3
1939  720.0  721.1
1940  717.7  718.8
1941  715.5  716.6
1942  713.3  714.4
1943  711.0  712.2
1944  708.8  709.9
1945  706.6  707.7
1946  704.4  705.5
1947  702.2  703.3
1948  700.0  701.1
1949  697.9  698.9
1950  695.7  696.8
1951  693.5  694.6
1952  691.3  692.4
1953  689.2  690.2
1954  687.0  688.1
1955  684.8  685.9
1956  682.7  683.8
1957  680.5  681.6
1958  678.4  679.5
1959  676.3  677.3
1960  674.1  675.2
1961  672.0  673.1
1962  669.9  671.0
1963  667.8  668.8
1964  665.7  666.7
1965  663.6  664.6
1966  661.5  662.5
1967  659.4  660.4
1968  657.3  658.3
1969  655.2  656.2
1970  653.1  654.2
1971  651.1  652.1
1972  649.0  650.0
1973  646.9  647.9
1974  644.9  645.9
1975  642.8  643.8
1976  640.8  641.8
1977  638.7  639.7
1978  636.7  637.7
1979  634.6  635.7
1980  632.6  633.6
1981  630.6  631.6
1982  628.6  629.6
1983  626.6  627.6
1984  624.5  625.5
1985  622.5  623.5
1986  620.5  621.5
1987  618.5  619.5
1988  616.6  617.5
1989  614.6  615.6
1990  612.6  613.6
1991  610.6  611.6
1992  608.6  609.6
1993  606.7  607.7
1994  604.7  605.7
1995  602.8  603.7
1996  600.8  601.8
1997  598.9  599.8
1998  596.9  597.9
1999  595.0  596.0
2000  593.1  594.0
2001  591.1  592.1
2002  589.2  590.2
2003  587.3  588.3
2004  585.4  586.4
2005  583.5  584.5
2006  581.6  582.6
2007  579.7  580.7
2008  577.8  578.8
2009  575.9  576.9
2010  574.1  575.0
2011  572.2  573.1
2012  570.3  571.3
2013  568.5  569.4
2014  566.6  567.6
2015  564.8  565.7
2016  562.9  563.9
2017  561.1  562.0
2018  559.3  560.2
2019  557.4  558.3
2020  555.6  556.5
2021  553.8  554.7
2022  552.0  552.9
2023  550.2  551.1
2024  548.4  549.3
2025  546.6  547.5
2026  544.8  545.7
2027  543.0  543.9
2028  541.2  542.1
2029  539.4  540.3
2030  537.7  538.5
2031  535.9  536.8
2032  534.1  535.0
2033  532.4  533.2
2034  530.6  531.5
2035  528.9  529.7
2036  527.1  528.0
2037  525.4  526.3
2038  523.7  524.5
2039  521.9  522.8
2040  520.2  521.1
2041  518.5  519.3
2042  516.8  517.6
2043  515.1  515.9
2044  513.4  514.2
2045  511.7  512.5
2046  510.0  510.8
2047  508.3  509.1
2048  506.6  507.4
2049  504.9  505.8
2050  503.3  504.1
2051  501.6  502.4
2052  499.9  500.7
2053  1011.5  1013.0
2054  1008.6  1010.1
2055  1005.7  1007.2
2056  1002.9  1004.3
2057  1000.0  1001.4
2058  997.1  998.5
2059  994.2  995.7
2060  991.4  992.8
2061  988.5  990.0
2062  985.7  987.1
2063  982.9  984.3
2064  980.0  981.4
2065  977.2  978.6
2066  974.4  975.8
2067  971.6  973.0
2068  968.8  970.2
2069  966.0  967.4
2070  963.2  964.6
2071  960.4  961.8
2072  957.6  959.0
2073  954.8  956.2
2074  952.0  953.4
2075  949.3  950.7
2076  946.5  947.9
2077  943.8  945.1
2078  941.0  942.4
2079  938.3  939.6
2080  935.5  936.9
2081  932.8  934.2
2082  930.1  931.4
2083  927.4  928.7
2084  924.7  926.0
2085  922.0  923.3
2086  919.3  920.6
2087  916.6  917.9
2088  913.9  915.2
2089  911.2  912.5
2090  908.5  909.9
2091  905.9  907.2
2092  903.2  904.5
2093  900.5  901.9
2094  897.9  899.2
2095  895.2  896.6
2096  892.6  893.9
2097  890.0  891.3
2098  887.4  888.7
2099  884.7  886.0
2100  882.1  883.4
2101  879.5  880.8
2102  876.9  878.2
2103  874.3  875.6
2104  871.7  873.0
2105  869.1  870.4
2106  866.6  867.8
2107  864.0  865.3
2108  861.4  862.7
2109  858.9  860.1
2110  856.3  857.6
2111  853.7  855.0
2112  851.2  852.5
2113  848.7  849.9
2114  846.1  847.4
2115  843.6  844.9
2116  841.1  842.3
2117  838.6  839.8
2118  836.1  837.3
2119  833.6  834.8
2120  831.1  832.3
2121  828.6  829.8
2122  826.1  827.3
2123  823.6  824.8
2124  821.1  822.4
2125  818.7  819.9
2126  816.2  817.4
2127  813.7  815.0
2128  811.3  812.5
2129  808.8  810.1
2130  806.4  807.6
2131  804.0  805.2
2132  801.5  802.7
2133  799.1  800.3
2134  796.7  797.9
2135  794.3  795.5
2136  791.9  793.1
2137  789.5  790.7
2138  787.1  788.3
2139  784.7  785.9
2140  782.3  783.5
2141  779.9  781.1
2142  777.5  778.7
2143  775.2  776.4
2144  772.8  774.0
2145  770.4  771.6
2146  768.1  769.3
2147  765.7  766.9
2148  763.4  764.6
2149  761.1  762.2
2150  758.7  759.9
2151  756.4  757.6
2152  754.1  755.3
2153  751.8  752.9
2154  749.5  750.6
2155  747.2  748.3
2156  744.9  746.0
2157  742.6  743.7
2158  740.3  741.4
2159  738.0  739.2
2160  735.7  736.9
2161  733.5  734.6
2162  731.2  732.3
2163  728.9  730.1
2164  726.7  727.8
2165  724.4  725.6
2166  722.2  723.3
2167  720.0  721.1
2168  717.7  718.8
2169  715.5  716.6
2170  713.3  714.4
2171  711.0  712.2
2172  708.8  709.9
2173  706.6  707.7
2174  704.4  705.5
2175  702.2  703.3
2176  700.0  701.1
2177  697.9  698.9
2178  695.7  696.8
2179  693.5  694.6
2180  691.3  692.4
2181  689.2  690.2
2182  687.0  688.1
2183  684.8  685.9
2184  682.7  683.8
2185  680.5  681.6
2186  678.4  679.5
2187  676.3  677.3
2188  674.1  675.2
2189  672.0  673.1
2190  669.9  671.0
2191  667.8  668.8
2192  665.7  666.7
2193  663.6  664.6
2194  661.5  662.5
2195  659.4  660.4
2196  657.3  658.3
2197  655.2  656.2
2198  653.1  654.2
2199  651.1  652.1
2200  649.0  650.0
2201  646.9  647.9
2202  644.9  645.9
2203  642.8  643.8
2204  640.8  641.8
2205  638.7  639.7
2206  636.7  637.7
2207  634.6  635.7
2208  632.6  633.6
2209  630.6  631.6
2210  628.6  629.6
2211  626.6  627.6
2212  624.5  625.5
2213  622.5  623.5
2214  620.5  621.5
2215  618.5  619.5
2216  616.6  617.5
2217  614.6  615.6
2218  612.6  613.6
2219  610.6  611.6
2220  608.6  609.6
2221  606.7  607.7
2222  604.7  605.7
2223  602.8  603.7
2224  600.8  601.8
2225  598.9  599.8
2226  596.9  597.9
2227  595.0  596.0
2228  593.1  594.0
2229  591.1  592.1
2230  589.2  590.2
2231  587.3  588.3
2232  585.4  586.4
2233  583.5  584.5
2234  581.6  582.6
2235  579.7  580.7
2236  577.8  578.8
2237  575.9  576.9
2238  574.1  575.0
2239  572.2  573.1
2240  570.3  571.3
2241  568.5  569.4
2242  566.6  567.5
2243  564.8  565.7
2244  562.9  563.9
2245  561.1  562.0
2246  559.3  560.2
2247  557.4  558.3
2248  555.6  556.5
2249  553.8  554.7
2250  552.0  552.9
2251  550.2  551.1
2252  548.4  549.3
2253  546.6  547.5
2254  544.8  545.7
2255  543.0  543.9
2256  541.2  542.1
2257  539.4  540.3
2258  537.7  538.5
2259  535.9  536.8
2260  534.1  535.0
2261  532.4  533.2
2262  530.6  531.5
2263  528.9  529.7
2264  527.1  528.0
2265  525.4  526.3
2266  523.7  524.5
2267  521.9  522.8
2268  520.2  521.1
2269  518.5  519.3
2270  516.8  517.6
2271  515.1  515.9
2272  513.4  514.2
2273  511.7  512.5
2274  510.0  510.8
2275  508.3  509.1
2276  506.6  507.4
2277  504.9  505.8
2278  503.2  504.1
2279  501.6  502.4
2280  499.9  500.7
2281  1011.5  1013.0
2282  1008.6  1010.1
2283  1005.7  1007.2
2284  1002.9  1004.3
2285  1000.0  1001.4
2286  997.1  998.5
2287  994.2  995.7
2288  991.4  992.8
2289  988.5  990.0
2290  985.7  987.1
2291  982.9  984.3
2292  980.0  981.4
2293  977.2  978.6
2294  974.4  975.8
2295  971.6  973.0
2296  968.8  970.2
2297  966.0  967.4
2298  963.2  964.6
2299  960.4  961.8
2300  957.6  959.0
2301  954.8  956.2
2302  952.0  953.4
2303  949.3  950.7
2304  946.5  947.9
2305  943.8  945.1
2306  941.0  942.4
2307  938.3  939.6
2308  935.5  936.9
2309  932.8  934.2
2310  930.1  931.4
2311  927.4  928.7
2312  924.7  926.0
2313  922.0  923.3
2314  919.3  920.6
2315  916.6  917.9
2316  913.9  915.2
2317  911.2  912.5
2318  908.5  909.9
2319  905.9  907.2
2320  903.2  904.5
2321  900.5  901.9
2322  897.9  899.2
2323  895.2  896.6
2324  892.6  893.9
2325  890.0  891.3
2326  887.4  888.7
2327  884.7  886.0
2328  882.1  883.4
2329  879.5  880.8
2330  876.9  878.2
2331  874.3  875.6
2332  871.7  873.0
2333  869.1  870.4
2334  866.6  867.8
2335  864.0  865.3
2336  861.4  862.7
2337  858.9  860.1
2338  856.3  857.6
2339  853.7  855.0
2340  851.2  852.5
2341  848.7  849.9
2342  846.1  847.4
2343  843.6  844.9
2344  841.1  842.3
2345  838.6  839.8
2346  836.1  837.3
2347  833.6  834.8
2348  831.1  832.3
2349  828.6  829.8
2350  826.1  827.3
2351  823.6  824.8
2352  821.1  822.4
2353  818.7  819.9
2354  816.2  817.4
2355  813.7  815.0
2356  811.3  812.5
2357  808.8  810.1
2358  806.4  807.6
2359  804.0  805.2
2360  801.5  802.7
2361  799.1  800.3
2362  796.7  797.9
2363  794.3  795.5
2364  791.9  793.1
2365  789.5  790.7
2366  787.1  788.3
2367  784.7  785.9
2368  782.3  783.5
2369  779.9  781.1
2370  777.5  778.7
2371  775.2  776.4
2372  772.8  774.0
2373  770.4  771.6
2374  768.1  769.3
2375  765.7  766.9
2376  763.4  764.6
2377  761.1  762.2
2378  758.7  759.9
2379  756.4  757.6
2380  754.1  755.3
2381  751.8  752.9
2382  749.5  750.6
2383  747.2  748.3
2384  744.9  746.0
2385  742.6  743.7
2386  740.3  741.4
2387  738.0  739.2
2388  735.7  736.9
2389  733.5  734.6
2390  731.2  732.3
2391  728.9  730.1
2392  726.7  727.8
2393  724.4  725.6
2394  722.2  723.3
2395  720.0  721.1
2396  717.7  718.8
2397  715.5  716.6
2398  713.3  714.4
2399  711.0  712.2
2400  708.8  709.9
2401  706.6  707.7
2402  704.4  705.5
2403  702.2  703.3
2404  700.0  701.1
2405  697.9  698.9
2406  695.7  696.8
2407  693.5  694.6
2408  691.3  692.4
2409  689.2  690.2
2410  687.0  688.1
2411  684.8  685.9
2412  682.7  683.8
2413  680.5  681.6
2414  678.4  679.5
2415  676.3  677.3
2416  674.1  675.2
2417  672.0  673.1
2418  669.9  671.0
2419  667.8  668.8
2420  665.7  666.7
2421  663.6  664.6
